"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
567.302390400953,-0.425595390490427,0.205212065868946,-2.07392966241188,0.038085843753235,0.16530935104872,"ENSG00000014914"
581.786037813141,0.316717434087367,0.152736175700199,2.07362422579599,0.0381142234938985,0.1653929070752,"ENSG00000131943"
3770.25077737813,0.214001798962458,0.103213100883619,2.07339763199018,0.0381352891466238,0.165444691922745,"ENSG00000129083"
673.144128526793,0.211622186020691,0.10207166659326,2.07327060568113,0.0381471026790272,0.165454142245045,"ENSG00000135870"
1324.59287331266,-0.323979325931855,0.156271845433444,-2.07317783336626,0.038155732532969,0.165454142245045,"ENSG00000140044"
1018.92799544339,0.243698821264752,0.117555310697591,2.07305667280028,0.0381670056146793,0.165463422043825,"ENSG00000118960"
7.60619366655964,1.71423514356499,0.826963447047363,2.07292734604606,0.0381790416235323,0.165476004089363,"ENSG00000171316"
731.101142441885,-0.251307260089529,0.121263727886598,-2.07240255985321,0.0382279148440854,0.165648202159841,"ENSG00000162714"
562.556383675972,-0.251949119402409,0.121622811137574,-2.0715613875872,0.0383063639881445,0.165948444852514,"ENSG00000143401"
322.020991536063,0.229195080936782,0.110660464046361,2.07115597166448,0.0383442226117346,0.1660727423038,"ENSG00000092140"
1628.36397727253,0.201885267821275,0.0975059507986494,2.0704917614533,0.0384063167533837,0.166301921754553,"ENSG00000133961"
85.4626328221441,-0.35465790439824,0.17131471307687,-2.07021275656051,0.0384324251961168,0.166375208429641,"ENSG00000006634"
2243.37076173833,0.210221822543166,0.101572436871754,2.06967390974969,0.0384828915728058,0.166514102370318,"ENSG00000106771"
61.2540953660542,0.750614897775219,0.36266489005648,2.06972033509591,0.0384785413323392,0.166514102370318,"ENSG00000267102"
120.31379955819,-0.378134482980242,0.1827939138992,-2.06863825449222,0.0385800453400129,0.166854781910961,"ENSG00000121897"
5711.79267958045,0.657010540466018,0.317595213143439,2.06870416579385,0.0385738560629818,0.166854781910961,"ENSG00000133687"
870.377359044498,0.190418213268517,0.0920611207850173,2.06838904028971,0.0386034549607117,0.16688307340625,"ENSG00000116266"
15.1941520427358,0.869196144485655,0.420231920140647,2.06837249344301,0.0386050096950705,0.16688307340625,"ENSG00000222112"
1402.32613808445,0.174298478432022,0.084283942561484,2.06799151932023,0.0386408205735371,0.166998031090356,"ENSG00000068308"
103.349893520981,-0.376605526387109,0.182168897931112,-2.06734261810994,0.0387018811017541,0.16722203193906,"ENSG00000135740"
419.470523015568,-0.437595001143248,0.211681454214536,-2.06723353619704,0.0387121535742723,0.167226534645944,"ENSG00000215790"
2634.37943711009,0.320098962807921,0.154864037412975,2.0669676973119,0.0387371978830552,0.167254960449788,"ENSG00000143164"
12.485756641462,1.24219504348009,0.600955233763107,2.06703423764466,0.0387309279202678,0.167254960449788,"ENSG00000226757"
1467.42973737331,0.198903309669893,0.0962568615210291,2.06638058343964,0.0387925578372734,0.167310780962323,"ENSG00000115935"
563.470586122382,0.328479097905573,0.158940399762007,2.06668095963914,0.0387642264683817,0.167310780962323,"ENSG00000120675"
1174.66041552591,-0.1917622562069,0.0928028165388882,-2.06634090816138,0.0387963013094176,0.167310780962323,"ENSG00000125841"
119.513710656525,0.374726233693029,0.181338020726587,2.06645154828299,0.0387858628735558,0.167310780962323,"ENSG00000189014"
954.065373838637,0.306168335197394,0.148168303803438,2.0663551335754,0.0387949590670013,0.167310780962323,"ENSG00000205250"
899.371419515644,0.32286208385288,0.156272401540381,2.06602113150128,0.038826484328158,0.167401098660933,"ENSG00000110395"
182.65691315398,-0.842389537504181,0.407796194710476,-2.06571210921243,0.0388556712177037,0.167487079574384,"ENSG00000008517"
10.8642672140582,-1.07069486078509,0.51839185667344,-2.06541604965753,0.0388836512691864,0.167517983586809,"ENSG00000174721"
121.234258358706,0.495390005597975,0.239858494373171,2.06534276341804,0.0388905800610541,0.167517983586809,"ENSG00000183628"
9.87905899909047,-1.09304433687709,0.529226987738468,-2.06536016152156,0.0388889350756306,0.167517983586809,"ENSG00000258793"
383.842978631739,-0.25944478911149,0.12562760297967,-2.06518936091996,0.038905086779313,0.167540636363397,"ENSG00000179101"
43770.9246647107,-0.250435913614423,0.121274539094468,-2.06503290372716,0.038919887103727,0.167564542456802,"ENSG00000111799"
342.785093155686,0.231692465091192,0.112212204908677,2.0647706306079,0.0389447079879207,0.167591751690536,"ENSG00000116903"
213.393829655779,0.461671294217105,0.22359092107141,2.06480340080382,0.0389416059621309,0.167591751690536,"ENSG00000143643"
32.7876091596067,0.604525645888704,0.292807167839629,2.06458622700043,0.038962167542148,0.167627069427949,"ENSG00000270101"
267.933923540719,-0.862680618618886,0.417917036268806,-2.06423893680182,0.0389950674463931,0.167728783695704,"ENSG00000136531"
1136.39429656745,0.27200907657217,0.131790516933206,2.06395029704625,0.039022429160883,0.167771821668214,"ENSG00000100075"
14.4511101256914,0.931675435837312,0.451406694898195,2.0639380105947,0.0390235942214415,0.167771821668214,"ENSG00000143333"
416.689962723571,0.405671623879141,0.196629199089314,2.0631301238982,0.0391002668004057,0.168061573813274,"ENSG00000096092"
464.117924126813,-0.413191125480525,0.200337164650405,-2.06247865293271,0.0391621878736838,0.168287798317725,"ENSG00000157404"
1097.57114000338,0.210759988430714,0.102216384487168,2.06190024708976,0.0392172340169258,0.168454946712673,"ENSG00000064961"
358.698248102698,0.313566893238764,0.152082050945104,2.06182709458561,0.0392242005250274,0.168454946712673,"ENSG00000134049"
3893.43633961763,0.233180539452336,0.113096881250967,2.06177691969152,0.0392289794215802,0.168454946712673,"ENSG00000168906"
975.33862761385,-0.281111620856829,0.13637313442584,-2.06134164210838,0.0392704580903036,0.168593101711381,"ENSG00000114126"
109.55195824765,-0.385050137232143,0.18681483340099,-2.06113256759248,0.0392903945495005,0.168638729697536,"ENSG00000167384"
122.714077608118,0.45683751141075,0.221768080309249,2.05997865325661,0.0394005815941427,0.169071609839195,"ENSG00000268034"
161.899664143739,-0.385913098138031,0.187366316707531,-2.05967168976493,0.0394299376134503,0.169157513555027,"ENSG00000178026"
13.7925407838967,1.57416401273296,0.764330899812532,2.0595320863242,0.0394432945323261,0.169174755455055,"ENSG00000182261"
1333.51036530195,0.245556526300778,0.119279282085053,2.05866871436804,0.039525985230629,0.169449189404474,"ENSG00000115020"
170.940023518144,0.392024131166763,0.190424253307388,2.05868803137144,0.0395241335085872,0.169449189404474,"ENSG00000160796"
2084.06371169824,-0.375744911769097,0.182547062174158,-2.05834543319366,0.0395569857955789,0.169498465114091,"ENSG00000116191"
429.217653966358,0.263327005409254,0.127925987316587,2.05843246499697,0.0395486379814577,0.169498465114091,"ENSG00000140950"
4.48153879322413,-2.25205099057927,1.09415484555265,-2.05825619630809,0.03956554666708,0.169498465114091,"ENSG00000244738"
14474.2212756512,0.621945156659707,0.302207351390207,2.05800803255993,0.0395893623321064,0.169515719897645,"ENSG00000133026"
14.5982520702797,1.42400583129285,0.69196305666592,2.05792175980337,0.0395976445662546,0.169515719897645,"ENSG00000135378"
630.165110086397,0.480059103381196,0.23325764299955,2.05806376677707,0.039584012597062,0.169515719897645,"ENSG00000138641"
31.8727451273338,-0.656880907931282,0.319294800806178,-2.05728657739726,0.0396586677257368,0.169736849323688,"ENSG00000177599"
7.45711902125391,1.51265362317331,0.735419111347632,2.05685927905983,0.0396997639646914,0.169836526562811,"ENSG00000170011"
31.4183703320728,0.58943048888732,0.286569577424713,2.05684948899425,0.0397007059664131,0.169836526562811,"ENSG00000265681"
116.957052204448,-0.868665248826324,0.422381834265558,-2.05658761423007,0.0397259106402364,0.16987145906497,"ENSG00000128487"
611.011678169355,0.389049058573377,0.189173766971149,2.05656981304766,0.0397276244443495,0.16987145906497,"ENSG00000167962"
10.3054593890908,1.1772013951558,0.572458880129993,2.05639467919247,0.0397444887552092,0.1699034692728,"ENSG00000236882"
2117.4048837664,-0.186005739832642,0.0904659768913152,-2.05608501919022,0.0397743219720019,0.169990891994989,"ENSG00000003756"
299.566901448942,0.300710212854889,0.146262257822932,2.0559658884723,0.0397858043059518,0.169999862408238,"ENSG00000168395"
218.820543510273,-0.303707790032789,0.147737426585913,-2.05572681920364,0.0398088553226474,0.170058248498091,"ENSG00000236933"
766.876191509383,0.226890390075525,0.11039610146865,2.05523915298727,0.0398559111501126,0.17021912831367,"ENSG00000116747"
489.760830459713,0.289165178910178,0.140705508977254,2.05510914968456,0.0398684633772258,0.170227882169286,"ENSG00000060069"
179.658238125208,-0.292674209565894,0.142418924161295,-2.05502331441873,0.0398767528799719,0.170227882169286,"ENSG00000137656"
320.463489553487,0.255857966139765,0.124558473664541,2.054119311295,0.0399641454207363,0.170560759148994,"ENSG00000110446"
132.395467212899,-0.591368806570125,0.287921648493818,-2.05392268925837,0.0399831749283713,0.170601785251367,"ENSG00000109576"
1250.94857591763,-0.228237891119471,0.111235220383663,-2.05184913853951,0.0401843260904106,0.171419032673878,"ENSG00000073584"
239.427156854353,-0.536760302755494,0.261610532631056,-2.05175341129126,0.0401936330959117,0.171419032673878,"ENSG00000076356"
575.977253806322,0.24884550723126,0.121300018535492,2.05148779229946,0.0402194672658082,0.171478163514172,"ENSG00000137802"
99.2949261198557,0.433949496894331,0.211536540663748,2.05141624956477,0.0402264279370332,0.171478163514172,"ENSG00000236144"
16.6638810079224,-1.3713836440049,0.668633064643025,-2.0510257666319,0.0402644375506706,0.171559457926975,"ENSG00000089127"
3650.01653094406,0.281838839342286,0.137410529755899,2.05107163070365,0.0402599715632997,0.171559457926975,"ENSG00000225733"
214.920946111457,-0.284961622329056,0.138952636596065,-2.05078240550007,0.0402881417293806,0.171620094923863,"ENSG00000167904"
19.7519325660014,-0.78807437664071,0.384376394134421,-2.05026736466316,0.0403383474372644,0.17179356852866,"ENSG00000173898"
1617.14216036239,0.201234659595468,0.0981641313169058,2.04998156552537,0.0403662297558579,0.171871911747797,"ENSG00000074054"
6636.83826416499,0.158636134653373,0.0774227384554281,2.04896052268545,0.0404659753396592,0.172256126698451,"ENSG00000126247"
162.340619287435,-0.283081930038907,0.138192336577654,-2.04846330157994,0.0405146244362211,0.172422703996011,"ENSG00000162971"
51.9206115319485,-0.5984378674826,0.292167789643841,-2.04826777179,0.0405337690366232,0.172463666894435,"ENSG00000214140"
8.15261201352229,1.3350425569573,0.651848915485102,2.04808587579496,0.040551585618129,0.172498961409637,"ENSG00000091128"
296.863858153228,0.218345068534442,0.106682670877597,2.04667793502247,0.0406897171068764,0.173045916625652,"ENSG00000176386"
3679.91118305631,0.172277271591316,0.0841981808661637,2.04609256184712,0.0407472646792164,0.173131152389943,"ENSG00000089220"
2476.82242705164,0.453654479674358,0.221701125364774,2.04624346821849,0.0407324225981004,0.173131152389943,"ENSG00000150995"
241.711671187228,0.436526718417085,0.213357407461147,2.04598810799,0.0407575407044823,0.173131152389943,"ENSG00000175600"
8.62486714712157,-1.18673941088513,0.580020892224722,-2.04602873240184,0.0407535438703431,0.173131152389943,"ENSG00000179583"
7.57695226538221,-1.36155724710005,0.665391280059629,-2.04625051139539,0.0407317299930755,0.173131152389943,"ENSG00000268402"
432.869024816019,0.254423932668009,0.124400618221157,2.04519829809608,0.0408353122192354,0.173414447921577,"ENSG00000100142"
22.9529653748497,-0.77933780521015,0.381072576784497,-2.04511647567566,0.040843376347153,0.173414447921577,"ENSG00000174827"
1235.79904174479,0.441095116852098,0.215730362601781,2.04465941433715,0.0408884475228802,0.173565136778824,"ENSG00000148834"
169.623768746503,0.547275857138938,0.267792936662931,2.04365307001279,0.0409878325006437,0.173905517895588,"ENSG00000139734"
11.2048614278253,-0.967932724783721,0.473620039503611,-2.04369039324896,0.0409841428651887,0.173905517895588,"ENSG00000224424"
831.220157404391,-0.25411789911741,0.124362505655071,-2.0433642582132,0.0410163928706198,0.173985949341376,"ENSG00000159579"
187.611825835897,-0.38106821809148,0.186558654011779,-2.04261882200018,0.0410901864016408,0.174258171123251,"ENSG00000168116"
8327.67410883431,0.22595672850389,0.110652619945407,2.04203685927518,0.041147875232784,0.174461983522665,"ENSG00000162434"
4.30811999530141,-2.37124544502446,1.16152396482422,-2.04149506754543,0.0412016436485153,0.174649082353803,"ENSG00000064787"
2063.86529193262,-0.215919887272056,0.105775181876761,-2.04130953443903,0.0412200699728387,0.174686317590156,"ENSG00000114331"
751.148539264404,-0.284357349870992,0.139321244221137,-2.04101931087873,0.0412489076879208,0.174726785265855,"ENSG00000081307"
19.2456582228658,-0.815638557884336,0.399620003589247,-2.04103535998838,0.0412473125411839,0.174726785265855,"ENSG00000164061"
22.4450401482407,1.80787077050637,0.885923342631906,2.0406627565942,0.0412843596677767,0.174820415654027,"ENSG00000162894"
8648.83399575141,-0.150842919846783,0.0739207601834759,-2.04060293038628,0.0412903106796701,0.174820415654027,"ENSG00000170004"
4.99001053672613,1.92427581987988,0.943176407598148,2.0402077536907,0.041329637812502,0.174946039310537,"ENSG00000162840"
881.576799259093,-0.359320058349482,0.176142376474279,-2.03994101556789,0.0413562009453949,0.174999111881885,"ENSG00000103145"
4222.40817254339,0.254486536310267,0.12476108851828,2.03979092626288,0.0413711539543033,0.174999111881885,"ENSG00000155506"
1850.07546062377,-0.205173748393678,0.100583984626997,-2.03982521824462,0.0413677371294303,0.174999111881885,"ENSG00000203836"
37.0559953439646,-0.577468084931465,0.283124259495824,-2.03962770961343,0.0413874200033662,0.17502705140079,"ENSG00000160111"
1482.63241578099,0.707508324520366,0.346926959453268,2.03935815664297,0.0414142953092117,0.175099833866275,"ENSG00000095303"
101.457452649337,-0.450538533713922,0.220964164709598,-2.03896651887441,0.0414533692004409,0.17522414601129,"ENSG00000258056"
29.6482483953012,-0.604997188303703,0.29673745114633,-2.03882990153933,0.0414670069211784,0.175240906086072,"ENSG00000228274"
2770.84221484053,-0.192014821167724,0.0942093512360557,-2.03817156841046,0.0415327777993363,0.175477923365339,"ENSG00000105221"
4487.07832362005,-0.169057279517474,0.0829771980252221,-2.03739441124641,0.0416105334767755,0.175765454651141,"ENSG00000160014"
1043.40288995881,-0.519173391804308,0.25487989382824,-2.03693349054112,0.0416567074466257,0.175919479909212,"ENSG00000112139"
1718.18098145509,-0.440848583402022,0.216444983052119,-2.0367697009446,0.0416731259523334,0.175947803047873,"ENSG00000155760"
5.3669757422302,2.82258147870404,1.38602266671812,2.03646126898305,0.0417040584896044,0.176000940000464,"ENSG00000135312"
288.377997255535,0.476038351111006,0.233781092364345,2.03625685164096,0.0417245701441737,0.176000940000464,"ENSG00000164051"
1438.20231520355,0.143564388256322,0.0705014099960794,2.03633357494986,0.0417168705693508,0.176000940000464,"ENSG00000169727"
144.670236180381,-0.465297855689113,0.228491637087649,-2.03638899707575,0.0417113094250177,0.176000940000464,"ENSG00000204623"
875.741125735564,-0.256330063025161,0.125950044703053,-2.03517246563508,0.0418335225266002,0.176378386691742,"ENSG00000137216"
50.6093663090415,0.908004344995263,0.446136480440114,2.03526137136222,0.0418245807771456,0.176378386691742,"ENSG00000251348"
14.748546135319,-1.58366693987695,0.778255672963475,-2.03489289560409,0.0418616510033686,0.176455916991165,"ENSG00000156453"
65.6064963944683,-0.578957766656493,0.284558405885723,-2.03458325138706,0.0418928240271183,0.176505184395187,"ENSG00000124216"
38.0996089516774,-0.497495408523267,0.244509339953774,-2.03466832235252,0.041884257662895,0.176505184395187,"ENSG00000261690"
464.086588423645,0.22172733580323,0.108992549659653,2.0343347916496,0.0419178515894396,0.176569569227128,"ENSG00000011009"
1070.42043930668,-0.210568828375959,0.10357923055647,-2.03292520367933,0.0420600802636736,0.177093443253411,"ENSG00000100796"
41.9826074426219,-0.540978725125687,0.26611071278006,-2.03290848186486,0.0420617699574669,0.177093443253411,"ENSG00000249042"
16.9348497914165,-0.92308101519063,0.454150427929686,-2.03254463372111,0.0420985500460761,0.177192141877829,"ENSG00000197208"
44.282559562609,0.591820494629141,0.29118101621201,2.03248310047189,0.0421047729085418,0.177192141877829,"ENSG00000260966"
757.471137814503,-0.296342137342594,0.145878979847898,-2.0314245249835,0.0422119486627176,0.177598625353978,"ENSG00000118260"
1170.5248844399,-0.206590973263204,0.10170204224473,-2.03133554354863,0.0422209681183188,0.177598625353978,"ENSG00000176105"
520.283303990082,0.20376705281506,0.100332399324439,2.03091976457327,0.0422631344766075,0.177655822652629,"ENSG00000000419"
781.544715165898,0.237981075802742,0.11717633667481,2.03096531736772,0.0422585129882143,0.177655822652629,"ENSG00000110046"
12.239212716615,1.13768697966265,0.560185433821452,2.03091139286079,0.0422639838622746,0.177655822652629,"ENSG00000226287"
9.46655018274415,-1.15320793137742,0.567972823588601,-2.03039279959057,0.0423166279853894,0.177835849967826,"ENSG00000175513"
59.4686907928629,-0.93185977510762,0.459069896051695,-2.02988647942771,0.0423680797317652,0.178010783975044,"ENSG00000166450"
1572.76346856664,0.157018570670764,0.0773781129701781,2.0292375278172,0.0424341029117763,0.1782468449925,"ENSG00000099246"
143.390122173611,0.397650104106173,0.19597164050805,2.02912065784253,0.0424460022970725,0.178255499215592,"ENSG00000132825"
1031.61579065569,-0.269807199015829,0.132992114067332,-2.02874584638326,0.0424841836296074,0.178374497060857,"ENSG00000125124"
151.08139952703,-0.335589130476348,0.165445700629794,-2.02839438679203,0.042520012537412,0.178483565139085,"ENSG00000188321"
377.522819325833,0.384276401333261,0.189505770266112,2.02778206063934,0.0425824960575505,0.178704443149095,"ENSG00000215012"
70.1024551413133,-0.766099145455596,0.377893823763443,-2.02728675961416,0.0426330947885258,0.178875353933238,"ENSG00000135437"
127.071052217107,-0.326555461950429,0.161092332880881,-2.02713224217753,0.0426488903095227,0.178893583464687,"ENSG00000187626"
42.4004722208814,0.545477363397246,0.269098971772022,2.02705108758041,0.042657188307526,0.178893583464687,"ENSG00000230210"
1441.63595956221,0.238985757648153,0.117918515990641,2.0267025550688,0.0426928410244367,0.179000274920426,"ENSG00000185359"
235.805800686758,-0.257994734144164,0.12730363960003,-2.02660925449381,0.0427023893694365,0.179000274920426,"ENSG00000188493"
183.38115728461,-0.396797896723098,0.195829224709339,-2.02624453685117,0.0427397317599116,0.179073940863626,"ENSG00000138642"
433.564274421917,-0.240039730746199,0.118461942863868,-2.0263024980271,0.0427337954371976,0.179073940863626,"ENSG00000158636"
11.3224535230671,-1.16166401310631,0.573342504141265,-2.02612575330728,0.0427518996242513,0.179083506472268,"ENSG00000166323"
8.03125019928033,-1.4570111262795,0.719295356462906,-2.025608970207,0.0428048715806746,0.179263952479677,"ENSG00000160951"
6.92662806970246,-1.43899774475165,0.710465303796035,-2.02543000631143,0.0428232288957652,0.179299384771107,"ENSG00000214222"
458.275289275272,0.199057269144844,0.0982972396996132,2.02505451580476,0.0428617666637342,0.179377830133258,"ENSG00000143971"
528.53679183548,0.236082376968834,0.116578442325717,2.02509462520717,0.0428576487118655,0.179377830133258,"ENSG00000213246"
1282.07367384613,-0.241926007654862,0.119481908351774,-2.02479196216546,0.0428887307811011,0.17938986669168,"ENSG00000001036"
1530.58379902126,-0.220679162007605,0.108984562963662,-2.02486623799359,0.0428811012394113,0.17938986669168,"ENSG00000125633"
14.3782598110226,-0.857552254482947,0.423537542969105,-2.02473728414083,0.0428943479885389,0.17938986669168,"ENSG00000259774"
741.060799579558,0.215387292595312,0.106400487112572,2.02430739219673,0.0429385335117673,0.179533212931615,"ENSG00000138297"
1042.62665801595,0.225995477314652,0.11166022580266,2.02395683592884,0.0429745931608152,0.179642525217926,"ENSG00000249915"
2054.23932082191,-0.152431232363298,0.0753214406469248,-2.02374292172439,0.0429966098223256,0.179693098074065,"ENSG00000138095"
333.29906782352,-0.244018507523289,0.120608179782965,-2.02323348186169,0.043049081221479,0.179857080642424,"ENSG00000140326"
795.870612298189,-0.247593258940181,0.122378916493512,-2.02316923563634,0.0430557023097749,0.179857080642424,"ENSG00000167815"
75.0175772751653,0.567357823755881,0.280450808178553,2.02302081937544,0.0430710010854591,0.179879512832011,"ENSG00000183891"
543.72832874604,0.23409348134351,0.11572687907183,2.02280994027507,0.043092746443717,0.179928851652644,"ENSG00000131725"
359.163164386401,-0.327198599348603,0.161785167034179,-2.02242643962211,0.0431323159120254,0.180052573128609,"ENSG00000243279"
335.304241286096,-0.297224391580079,0.146975904456129,-2.02226611688447,0.0431488670574597,0.180080171499654,"ENSG00000101457"
408.02552424553,0.293088548384942,0.144955535427181,2.02192036006915,0.0431845800233212,0.180146220649899,"ENSG00000185298"
10.3158242891234,-0.990351111553326,0.489806833934936,-2.02192179230574,0.0431844320371578,0.180146220649899,"ENSG00000196081"
332.49264312099,-0.721077421641437,0.356669672604632,-2.02169535855309,0.0432078336773936,0.180160258396626,"ENSG00000165868"
20.1435028629513,-0.843208023463953,0.417064049554215,-2.02177105498599,0.0432000093552463,0.180160258396626,"ENSG00000223519"
307.223838042687,0.294828000616787,0.145849622166577,2.0214519327315,0.0432330033780092,0.18022372807165,"ENSG00000197296"
42.6225853480062,0.597219436464794,0.295466960396486,2.02127315914913,0.0432514960673397,0.180259340752702,"ENSG00000203644"
1033.27375024302,0.280413494930272,0.138796399715736,2.02032254081934,0.0433499421913861,0.180561389002894,"ENSG00000170540"
95.2064099962456,-0.334151305333359,0.165398130097991,-2.0202846618362,0.0433538688614335,0.180561389002894,"ENSG00000198440"
115.837184347327,0.560223629988752,0.277277442525817,2.02044430619916,0.0433373215946971,0.180561389002894,"ENSG00000235501"
26.165235307956,1.10539898629043,0.547230383113596,2.01998832740426,0.043384598314696,0.180606334482387,"ENSG00000261578"
76.5122584649469,-0.413360007313289,0.204627365109467,-2.02006220962753,0.0433769351131479,0.180606334482387,"ENSG00000263072"
144.374079961125,-0.819705800131289,0.405867424999718,-2.01963929510199,0.043420816060761,0.180715581110225,"ENSG00000224259"
959.048133699867,-0.344389734610551,0.170555532607958,-2.01922347134978,0.0434639978392339,0.180853754904318,"ENSG00000168264"
91.1743360368138,-0.417316665073043,0.206748285922349,-2.01847702490642,0.0435416045907388,0.181135074711921,"ENSG00000166845"
265.211122960477,0.306129206288918,0.151682064179125,2.01822943236982,0.0435673721981093,0.181159073241484,"ENSG00000121680"
10.0513320513041,1.16445251857113,0.576966720495794,2.01823168859809,0.04356713732835,0.181159073241484,"ENSG00000237499"
114.503730459287,-0.805338759371696,0.399080481646482,-2.01798583596251,0.0435927364868794,0.181222947896465,"ENSG00000259807"
8.79634955473505,1.56625538965436,0.776406643204307,2.0173132254385,0.0436628363146277,0.181472724366164,"ENSG00000177465"
2026.50228286642,0.19507114762361,0.0967383580774324,2.01648189508725,0.0437496095392397,0.181775304590285,"ENSG00000104853"
19.4248403561417,1.39775811946349,0.693186765246677,2.0164235521232,0.043755704770008,0.181775304590285,"ENSG00000187151"
11418.1541092752,0.401541622389458,0.199310742477685,2.01465117934832,0.0439412109302699,0.182462277887623,"ENSG00000127603"
249.538925265725,0.393065285890416,0.195095576984054,2.014731917385,0.0439327460368133,0.182462277887623,"ENSG00000137563"
1342.65830084276,0.160974582559746,0.0799344510264058,2.01383234003283,0.0440271390962705,0.182735321651118,"ENSG00000110075"
69.7240936161269,-0.723774127692558,0.359393398333073,-2.01387708024005,0.0440224404434269,0.182735321651118,"ENSG00000198835"
300.430355301661,-0.246436693831356,0.122391336671077,-2.01351419580984,0.0440605630712634,0.182765972970943,"ENSG00000102409"
818.321549194328,0.209764147565453,0.10418021208179,2.01347399255408,0.0440647883168892,0.182765972970943,"ENSG00000143157"
3217.57537747282,0.301893477445297,0.149927419288743,2.01359750522941,0.044051808581457,0.182765972970943,"ENSG00000223380"
1101.21039028619,0.223412713940861,0.111039582713278,2.01200966791949,0.0442189178691548,0.183321312365098,"ENSG00000163754"
180.427768359599,0.32611301308542,0.162075830915459,2.01210144192026,0.0442092447200667,0.183321312365098,"ENSG00000165898"
79.3790965446408,-0.366412320564821,0.182137566233918,-2.01173392255742,0.0442479926870593,0.183399881837441,"ENSG00000224818"
882.288685707692,-0.23412947995046,0.116428072895094,-2.01093665924901,0.0443321475662009,0.183706659985558,"ENSG00000033178"
32.3292355768616,-0.641087942898154,0.318867030895899,-2.01051811815393,0.0443763805802728,0.183847904635903,"ENSG00000177380"
606.349351442015,-0.524334350768629,0.260859228607236,-2.01002798930336,0.044428226597554,0.184020617573819,"ENSG00000177732"
1304.24984536001,0.522683883919732,0.260097705724894,2.00956745259636,0.0444769889134038,0.184180481861517,"ENSG00000125257"
193.1297848359,0.426359184764155,0.212199389170006,2.009238511156,0.0445118453645315,0.184282701661156,"ENSG00000105514"
133.565351489924,0.382521802235312,0.190413515332139,2.00890047940178,0.0445476890846927,0.18430522969305,"ENSG00000086619"
653.948996017238,0.297021119393854,0.147852661378063,2.00889937743063,0.0445478059737189,0.18430522969305,"ENSG00000173960"
7.15962927473553,-1.37672897136595,0.685311400299409,-2.00891006740069,0.0445466720709283,0.18430522969305,"ENSG00000267737"
160.702642031763,-0.364364614839282,0.181429828935595,-2.00829498091313,0.0446119549317305,0.184528490296384,"ENSG00000176410"
1193.32577372675,0.231441173647706,0.11530365553435,2.00723188328368,0.0447249782335108,0.184953761848097,"ENSG00000123159"
11.459216042479,0.971396383524819,0.483977418766443,2.0071109639799,0.0447378490633679,0.18496415834899,"ENSG00000145040"
17.7734046310176,0.831219146442057,0.414156618014797,2.00701645292158,0.0447479111355976,0.18496415834899,"ENSG00000166947"
194.658585507251,0.460579727458771,0.229521726448081,2.00669337315636,0.0447823220771917,0.185064171777482,"ENSG00000155393"
6854.6873416757,-0.146593785887829,0.0730969796700111,-2.00546980941774,0.0449128451660734,0.18542384115121,"ENSG00000015479"
1079.87929741534,0.19837530979457,0.0989126848653669,2.00555985376987,0.044903228803052,0.18542384115121,"ENSG00000080371"
501.490693642852,0.384859392797938,0.191911739607475,2.00539786458664,0.0449205298235171,0.18542384115121,"ENSG00000134575"
49.8012439795468,0.606403291404482,0.302353219911908,2.00561214985956,0.044897644594886,0.18542384115121,"ENSG00000150672"
11.0455399744192,-1.09609130951224,0.546530517874116,-2.00554456460326,0.0449048615001816,0.18542384115121,"ENSG00000198003"
312.978383866953,0.387386210648675,0.193210217019661,2.00499857939321,0.0449631989081501,0.18555769353507,"ENSG00000104976"
1775.01458855693,-0.284458365563108,0.14194315628677,-2.0040301554829,0.0450668302442356,0.185943011508726,"ENSG00000198830"
6.01391041828745,-1.40520429364892,0.701350005938998,-2.00357065908564,0.0451160714968003,0.186103794924301,"ENSG00000230623"
159.19554847422,0.466679399097687,0.232956118543867,2.00329316102426,0.0451458311303109,0.186184161754574,"ENSG00000187952"
323.814883099994,0.290151973929891,0.144895914061181,2.00248554840116,0.0452325358537259,0.186499283582602,"ENSG00000177917"
498.843932866673,0.247593463208715,0.123678007383649,2.00191989219781,0.0452933478635801,0.186707527473147,"ENSG00000090674"
642.762588227732,0.205830567701224,0.102864765152901,2.00098223522187,0.0453943043667189,0.187081121977217,"ENSG00000158435"
2986.40600585934,-0.230106920455159,0.115026141425045,-2.00047500163347,0.0454489966595905,0.187263923693837,"ENSG00000085224"
1214.51698224918,-0.307209091032404,0.153580931876325,-2.00030750744364,0.0454670688574656,0.187295790470829,"ENSG00000196365"
127.579828209354,-0.383107894572352,0.191551275019274,-2.000027901322,0.0454972511417358,0.187303900097858,"ENSG00000076770"
1021.59246188365,0.354780940921919,0.177390121113007,2.00000393875319,0.0454998385838504,0.187303900097858,"ENSG00000101928"
37.8804778149556,1.02422834667692,0.512113673780883,2.00000195096364,0.0455000532279447,0.187303900097858,"ENSG00000229081"
21.7950871419763,-0.740462393929902,0.370336812187867,-1.99942962611634,0.0455618891102536,0.187515843936952,"ENSG00000263004"
66.0863921831457,0.572537593355681,0.286429540873138,1.99887760044019,0.0456215988803744,0.187676318554892,"ENSG00000118690"
173.068817787151,0.439336185487734,0.219789251546692,1.99889750020101,0.0456194452808475,0.187676318554892,"ENSG00000153976"
